msft,msft_exponential_moving_average_5,msft_age,msft_exponential_moving_average_10,msft_ocfq_saleq_std,msft_mvel1,msft_zero_trades_6m,msft_exponential_moving_average_21,usepuindxd_ewmahl21,msft_ami_126d,msft_vxn_logdiff_ewmahl63,msft_qmj,houst,t10y2y_ewmahl10
36.61999893188477,37.08482927857021,348,37.13754730344981,0.1199626657625559,26.44011586182779,0.00250387,36.85351052489143,101.4870238994542,6.7e-06,-0.004475010659784234,0.426783638754508,1043.0,2.495990612955416
37.08000183105469,37.08420421560534,348,37.13363248629486,0.1199626657625559,26.45259914182781,0.00250387,36.86204169118833,99.154928179517,6.7e-06,-0.004582250770582409,0.426783638754508,1043.0,2.503625480542514
37.43999862670898,37.13027139267358,348,37.15445243678609,0.1199626657625559,26.46226096667857,0.00250387,36.88369880379859,95.46898851115704,6.7e-06,-0.00451639032378836,0.426783638754508,1043.0,2.509080922920286
37.29000091552734,37.150952115862,348,37.16365488789343,0.1199626657625559,26.45824657049124,0.00250387,36.89884789314883,94.68004357053138,6.7e-06,-0.004020610477161332,0.426783638754508,1043.0,2.516508841693812
37.29000091552734,37.16895480439545,348,37.17222466625481,0.1199626657625559,26.45824657049124,0.00250387,36.91336222796213,94.50556825552736,6.7e-06,-0.003497111680529845,0.426783638754508,1043.0,2.522099994798705
37.40999984741211,37.20016232541421,348,37.18833857221603,0.1199626657625559,26.46145939603022,0.00250387,36.93170564846695,95.6589833732198,6.7e-06,-0.003258594249270548,0.426783638754508,1043.0,2.531334745614094
37.15999984741211,37.19496268053793,349,37.18641961086437,0.1190329298269117,26.45475426158836,0.00261745,36.9401002466132,98.33109477246582,7.06e-06,-0.002915479425226713,0.4057679348227454,1043.0,2.536953815501322
36.90999984741211,37.15807048183409,349,37.16771579503092,0.1190329298269117,26.44800386465682,0.00261745,36.93899816783134,98.81093954056782,7.06e-06,-0.002904269051744479,0.4057679348227454,1043.0,2.541175829872218
36.13000106811523,37.02497516242185,349,37.09754825053426,0.1190329298269117,26.42664492647162,0.00261745,36.90950028602269,100.3472974744533,7.06e-06,-0.002893220542224833,0.4057679348227454,1043.0,2.543775768401741
36.40999984741211,36.94536054243444,349,37.05108824918538,0.1190329298269117,26.43445203485692,0.00261745,36.89135981347037,100.1373158277009,7.06e-06,-0.00337124506612195,0.4057679348227454,1043.0,2.54486225665649
35.7599983215332,36.79190531175156,349,36.96389775297965,0.1190329298269117,26.41643848022873,0.00261745,36.85042943879557,100.3413034088716,7.06e-06,-0.003494949871984227,0.4057679348227454,1043.0,2.547215326212353
35.52999877929688,36.62854225106243,349,36.86711773437835,0.1190329298269117,26.40998595253637,0.00261745,36.80283548547622,99.04155818381503,7.06e-06,-0.00329611494232526,0.4057679348227454,1043.0,2.546062467316193
36.04000091552734,36.55235185838569,349,36.81132147859334,0.1190329298269117,26.42423803500363,0.00261745,36.77543764954176,98.03239526888038,7.06e-06,-0.004017559244294664,0.4057679348227454,1043.0,2.542308131592963
34.97999954223633,36.348802321373,349,36.6878435316995,0.1190329298269117,26.39438503336442,0.00261745,36.71117455550591,98.04770025033321,7.06e-06,-0.003252380499251274,0.4057679348227454,1043.0,2.536126532163355
35.77999877929688,36.27516805813789,349,36.62665962845059,0.1190329298269117,26.41699762082407,0.00261745,36.67795593670346,96.71592847416476,7.06e-06,-0.004389865331247272,0.4057679348227454,1043.0,2.533037576293594
36.7599983215332,36.33793126282641,349,36.63564210499697,0.1190329298269117,26.44401882868775,0.00261745,36.68087335176102,95.77383288213065,7.06e-06,-0.004253166084841014,0.4057679348227454,1043.0,2.530155478557706
36.88999938964844,36.40939835186816,349,36.65277027208007,0.1190329298269117,26.44754907192381,0.00261745,36.68828692268389,95.29220471077406,7.06e-06,-0.003827918391641001,0.4057679348227454,1043.0,2.52478770594676
36.38000106811523,36.40559278894298,349,36.63440909496444,0.1190329298269117,26.43362777931034,0.00261745,36.67739060434929,94.35802239586872,7.06e-06,-0.003716461573389624,0.4057679348227454,1043.0,2.519109726925049
36.16999816894531,36.37509449272924,349,36.6031585959683,0.1190329298269117,26.42783857220084,0.00261745,36.65950833381464,92.17793355270987,7.06e-06,-0.003568445074105551,0.4057679348227454,1043.0,2.514173209672158
35.93000030517578,36.31747614077703,349,36.55787601139293,0.1190329298269117,26.42118118647945,0.00261745,36.63386909411756,93.78128142306839,7.06e-06,-0.003460939800466433,0.4057679348227454,1043.0,2.508536381627668
36.06000137329102,36.28414559295113,349,36.52439466277023,0.1190329298269117,26.42479283271908,0.00261745,36.6137538409515,93.75104437156762,7.06e-06,-0.002761051772537407,0.4057679348227454,1043.0,2.501268024840644
36.81000137329102,36.3522183662117,349,36.54359589458259,0.1190329298269117,26.44046000917778,0.00261745,36.62061499555106,93.43834148986534,7.06e-06,-0.0004749152411741166,0.4057679348227454,1043.0,2.493147067994826
36.02999877929688,36.31050666811131,349,36.5090760190026,0.1190329298269117,26.41904231535911,0.00261745,36.60001738722432,92.29936441225811,7.06e-06,-0.0004523089434529551,0.4057679348227454,1043.0,2.487578957588727
36.27000045776367,36.30526310136219,349,36.49301121408473,0.1190329298269117,26.42568139039511,0.00261745,36.58853575186996,94.58969339158637,7.06e-06,-0.001178698650893595,0.4057679348227454,1043.0,2.481044386710053
36.65999984741211,36.3511840356047,349,36.50422953748597,0.1190329298269117,26.43637666272861,0.00261745,36.59101630087207,97.31281308181745,7.06e-06,-0.0005393389140365987,0.4057679348227454,1043.0,2.470929395986923
36.86000061035156,36.41705063183776,349,36.5281252022753,0.1190329298269117,26.44181739327962,0.00261745,36.60033197248143,96.95167512323965,7.06e-06,-0.0005568804843036477,0.4057679348227454,1043.0,2.46350078618705
37.84000015258789,36.60125205110222,349,36.61622087539372,0.1190329298269117,26.46805717269542,0.00261745,36.64317238477895,95.2363245943845,7.06e-06,-0.0003646342547781852,0.4057679348227454,1043.0,2.454560637908619
36.47999954223633,36.58555587788018,350,36.60707496972549,0.1190329298269117,26.43145457713708,0.00276361,36.6375452223782,91.28875896295084,6.59e-06,0.0009786553857682775,0.4205380677033914,1043.0,2.444879844446348
36.34999847412109,36.5550629283419,350,36.58981782971335,0.1190329298269117,26.42788458648142,0.00276361,36.62764888148767,90.67027963809674,6.59e-06,0.0002617643526153862,0.4205380677033914,1043.0,2.437186684931059
35.81999969482422,36.45990892786144,350,36.53814949158291,0.1190329298269117,26.41319681259216,0.00276361,36.59990650505691,91.09138339129021,6.59e-06,0.0008160693706972986,0.4205380677033914,1043.0,2.433357063717299
36.18000030517578,36.42367475555039,350,36.51411500040399,0.1190329298269117,26.42319691288138,0.00276361,36.58551000545884,92.5907209428021,6.59e-06,-9.285979405398889e-05,0.4205380677033914,1043.0,2.431123240949036
36.56000137329102,36.44132222674442,350,36.5171938869758,0.1190329298269117,26.43364520862791,0.00276361,36.58463702710186,91.92120280823417,6.59e-06,-0.001770143022800845,0.4205380677033914,1043.0,2.429708680693631
36.79999923706055,36.48775291787954,350,36.53616709068785,0.1190329298269117,26.44018824892213,0.00276361,36.59199442836043,89.5130578223076,6.59e-06,-0.001869280980074853,0.4205380677033914,1043.0,2.426379839052927
37.16999816894531,36.57606943664695,350,36.57868515508246,0.1190329298269117,26.45019235952683,0.00276361,36.61170731471832,89.16165238388419,6.59e-06,-0.002315379352096375,0.4205380677033914,1043.0,2.424613260147812
37.47000122070312,36.69178869378249,350,36.63846876813712,0.1190329298269117,26.45823106986304,0.00276361,36.64093169321013,87.90832538494048,6.59e-06,-0.00222804971680063,0.4205380677033914,1043.0,2.426313334170346
37.61000061035156,36.81065096958061,350,36.70362579414295,0.1190329298269117,26.46196041318998,0.00276361,36.67387580257629,86.85868215639054,6.59e-06,-0.002510150833491042,0.4205380677033914,1043.0,2.425220878982898
37.61999893188477,36.91542080723092,350,36.76507743069816,0.1190329298269117,26.46222621995996,0.00276361,36.70599080264672,85.46616292531844,6.59e-06,-0.002981285431819945,0.4205380677033914,1043.0,2.425540922420497
37.41999816894531,36.98073817093417,350,36.80899210097028,0.1190329298269117,26.45689569639272,0.00276361,36.73019120593397,85.72346273150124,6.59e-06,-0.002635284470736025,0.4205380677033914,1043.0,2.423716530836367
37.5099983215332,37.04925069833388,350,36.85599289903988,0.1190329298269117,26.45929794382591,0.00276361,36.75658418641702,85.04671256720584,6.59e-06,-0.001850090095193508,0.4205380677033914,1043.0,2.42212830571513
37.75,37.13996241485507,350,36.91592911512903,0.1190329298269117,26.46567590017433,0.00276361,36.79016062031558,84.48057352175856,6.59e-06,-0.002108250016782932,0.4205380677033914,1043.0,2.421985779448293
37.97999954223633,37.24870486693055,350,36.98726138861967,0.1190329298269117,26.47175011781068,0.00276361,36.83032250799918,85.65915134010982,6.59e-06,-0.002154173080156337,0.4205380677033914,1043.0,2.420513457569909
37.68999862670898,37.30583015003371,350,37.03436760135106,0.1190329298269117,26.46408519532186,0.00276361,36.85930279865475,90.63428899854571,6.59e-06,-0.002532383622423434,0.4205380677033914,1043.0,2.419139732683216
37.54000091552734,37.33614344888613,350,37.06825923265005,0.1190329298269117,26.46009748002571,0.00276361,36.88222113841351,91.68676948264645,6.59e-06,-0.00256948405513857,0.4205380677033914,1043.0,2.415179321704108
37.47000122070312,37.35347127456996,350,37.09518558312102,0.1190329298269117,26.45823106986304,0.00276361,36.90198730017732,91.55180657045877,6.59e-06,-0.002440718530095093,0.4205380677033914,1043.0,2.410144787431292
37.86000061035156,37.41904125301688,350,37.14644361617487,0.1190329298269117,26.46858558638175,0.00276361,36.93416651277391,90.68452171870214,6.59e-06,-0.002777809975865796,0.4205380677033914,1043.0,2.404108060688468
38.31000137329102,37.53437560188546,350,37.22442130932029,0.1190329298269117,26.48040141903866,0.00276361,36.98032839152282,90.05189395218328,6.59e-06,-0.002585851953363539,0.4205380677033914,1043.0,2.399145265561152
37.77999877929688,37.5661713990042,351,37.26165237977291,0.1190329298269117,26.46647025424183,0.00300005,37.00712981114413,86.9282919118228,6.97e-06,-0.00129228644430465,0.3945434710115515,1043.0,2.39116646355397
38.40999984741211,37.67540456166918,351,37.33860335317444,0.1190329298269117,26.4830082628645,0.00300005,37.05409862557646,85.68773662780593,6.97e-06,-0.002255641761082776,0.3945434710115515,1043.0,2.389749008810015
38.11000061035156,37.73166279569516,351,37.39029259253831,0.1190329298269117,26.47516715538059,0.00300005,37.08941501954371,84.68876294065576,6.97e-06,-0.002366710553035961,0.3945434710115515,1043.0,2.388426476769895
38.15000152587891,37.78581652570537,351,37.44119657853511,0.1190329298269117,26.47621622220659,0.00300005,37.12485342083449,83.86962987793032,6.97e-06,-0.002543987468406121,0.3945434710115515,1043.0,2.387192510744099
37.90000152587891,37.800597713706,351,37.47193746085705,0.1190329298269117,26.46964157682833,0.00300005,37.15072972077097,83.0699496001791,6.97e-06,-0.00230579065391316,0.3945434710115515,1043.0,2.389389530154755
37.81999969482422,37.8031092898315,351,37.4952575341794,0.1190329298269117,26.46752847964045,0.00300005,37.17305114950557,81.67368388952222,6.97e-06,-0.002074168207925186,0.3945434710115515,1043.0,2.391439421747944
38.02000045776367,37.83118573517378,351,37.53041401466188,0.1190329298269117,26.47280277357966,0.00300005,37.20127358284709,81.07874646273902,6.97e-06,-0.001869683857071219,0.3945434710115515,1043.0,2.392012698064199
38.27000045776367,37.88799006409424,351,37.5799629682043,0.1190329298269117,26.47935673587833,0.00300005,37.23685579434374,79.23231940751815,6.97e-06,-0.002016922974050036,0.3945434710115515,1043.0,2.389868903442004
37.88999938964844,37.88825017019629,351,37.60073341758144,0.1190329298269117,26.46937763340129,0.00300005,37.25858362600908,78.13611694344773,6.97e-06,-0.0007138943682846288,0.3945434710115515,1043.0,2.38518999199389
37.70000076293945,37.86388138713011,351,37.60738351559356,0.1190329298269117,26.46435053917038,0.00300005,37.2732563360513,78.00182458247679,6.97e-06,0.0001490101494433325,0.3945434710115515,1043.0,2.378815402994424
38.04999923706055,37.88797424083623,351,37.63703440383171,0.1190329298269117,26.47359148873602,0.00300005,37.2990553664467,76.46074589531781,6.97e-06,-0.000707713387162638,0.3945434710115515,1043.0,2.37487671140433
39.54999923706055,38.10312246271282,351,37.76518121792604,0.1190329298269117,26.51225609940246,0.00300005,37.37376331779631,76.50065758983905,6.97e-06,-0.001709711209615904,0.3945434710115515,1043.0,2.371201782207284
39.27000045776367,38.25417417552087,351,37.86598475945485,0.1190329298269117,26.50515130472604,0.00300005,37.43665332256443,75.60613673739974,6.97e-06,-0.001486855187879778,0.3945434710115515,1043.0,2.367103281940246
40.33000183105469,38.52288891735815,351,38.03103889997467,0.1190329298269117,26.53178607876638,0.00300005,37.5325463275399,77.93650642600576,6.97e-06,-0.001504347280955857,0.3945434710115515,1043.0,2.365288256229173
40.15999984741211,38.73481201958528,351,38.17364636091875,0.1190329298269117,26.52756189606327,0.00300005,37.61956820622818,79.25645305914375,6.97e-06,-0.0007239512605508434,0.3945434710115515,1043.0,2.360916097021727
40.5,38.96331462294624,351,38.32947334845362,0.1190329298269117,26.53599239859179,0.00300005,37.7149066229004,87.52825177972255,6.97e-06,-0.0002408852227606295,0.3945434710115515,1043.0,2.354827717983033
40.34000015258789,39.1415257985239,351,38.46414299052869,0.1190329298269117,26.53203396078791,0.00300005,37.80173894463548,85.24351979605196,6.97e-06,-0.0008594168888379945,0.3945434710115515,1043.0,2.349816729559582
39.79000091552734,39.22547054092841,351,38.55295060429544,0.1190329298269117,26.51830607192711,0.00300005,37.86746621270677,84.52553313769744,6.97e-06,-0.0002167750444075233,0.3945434710115515,1043.0,2.343801971871029
39.36000061035156,39.2428853833198,351,38.60700704847993,0.1190329298269117,26.50744051217025,0.00300005,37.91677682715784,83.43084974059761,6.97e-06,-5.294283034359679e-06,0.3945434710115515,1043.0,2.336850664342246
40.29999923706055,39.37972818090307,351,38.72040265160823,0.1190329298269117,26.53104187450043,0.00300005,37.99546929797183,83.53017490874858,6.97e-06,-0.0002445467523511469,0.3945434710115515,1043.0,2.3330435454221
40.9900016784668,39.58817718431413,351,38.87241715164182,0.1190329298269117,26.54801859994375,0.00300005,38.0942923658781,80.62624971051393,6.97e-06,-0.0002237399539822555,0.3945434710115515,1043.0,2.330161047951533
41.41999816894531,39.82530538506914,352,39.04304851525003,0.126867800946404,26.55845423623972,0.00308849,38.20398608278311,80.56111035057658,7.09e-06,-0.001088067415811453,0.2485735473358203,1043.0,2.330150263051999
41.34999847412109,40.022676051051,352,39.19756127380266,0.126867800946404,26.55676280904745,0.00308849,38.30769941526276,79.5285848565279,7.09e-06,-0.001320723531045572,0.2485735473358203,1007.0,2.331479540554188
41.0099983215332,40.15048436532311,352,39.31895178253296,0.126867800946404,26.54850632295503,0.00308849,38.39674064646397,78.7558871325882,7.09e-06,-0.0009188449949447966,0.2485735473358203,1007.0,2.332050130234006
39.86999893188477,40.11417568333938,352,39.35585859022841,0.126867800946404,26.52036443677332,0.00308849,38.44526138497078,78.03360274223482,7.09e-06,0.0002124082183349234,0.2485735473358203,1007.0,2.330573498976011
39.79999923706055,40.07350571873693,352,39.3856049918362,0.126867800946404,26.51860719529107,0.00308849,38.48985794956599,75.94975407959119,7.09e-06,0.0009202694008091539,0.2485735473358203,1007.0,2.328526083211335
39.81999969482422,40.04068950631469,352,39.41469841920177,0.126867800946404,26.51910959314218,0.00308849,38.53362510818661,78.5102060097954,7.09e-06,0.0003847919121139965,0.2485735473358203,1007.0,2.325946106670868
40.47000122070312,40.09626366654025,352,39.48537640167579,0.126867800946404,26.53530129122094,0.00308849,38.59731212022657,77.5208926126467,7.09e-06,-0.0004457368102127532,0.2485735473358203,1007.0,2.326887253864381
