amzn,amzn_exponential_moving_average_5,amzn_exponential_moving_average_10,amzn_exponential_moving_average_21,amzn_sortino_ratio_5,amzn_sortino_ratio_10,amzn_sortino_ratio_21,amzn_mom1m,amzn_mom6m,amzn_mvel1,amzn_rvol_21d,amzn_ami_126d,amzn_age,amzn_maxret,amzn_zero_trades_1m,amzn_zero_trades_6m,amzn_zero_trades_12m,amzn_ocfq_saleq_std,amzn_turnover_126d,amzn_prc_highprc_252d,amzn_resff3_6_1,amzn_at_turnover,t_30,amzn_vxn_logdiff_ewmahl63,t10y2y_ewmahl10,dgs2_logdiff_ewmahl21,m2_realgrowth,usepuindxd_ewmahl21,umcsent,houst,amzn_gp_at,amzn_niq_at,amzn_qmj,amzn_opex_at,state_0,state_1,state_2,state_3,state_4
94.59999847,93.52145125,92.35476284648462,91.03447115,0.071466924,0.067937125,0.064929239,0.060520266,-0.047153832,24.57538649601294,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.00112225,0.2545449701914734,-0.000478385,9.396237703,113.6625882433755,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
94.37300109863281,93.63168390006112,92.48991822459696,91.14286727516296,-0.03959095,-0.032348823,-0.020891541,0.053105572,-0.053662854,24.57298406301795,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.000929327,0.2535709370495641,-0.00046183,9.396237703,112.4783881704827,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
94.22899627685547,93.70900565,92.60637907924071,91.24306839509376,-0.024440414,-0.020606057,-0.013500044,0.054900638,-0.05809148,24.57145698640407,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.001093058,0.2519924619086805,-0.000874055,9.396237703,111.1209441638044,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.08200073242188,93.62784021728224,92.63823003851458,91.30277525750171,-0.176388054,-0.157881722,-0.105358033,0.038282199,-0.056833967,24.55920986904972,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,9.398624196686648e-05,0.2491803523566516,-0.001278592,9.396237703,109.0871041152214,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
91.41699981689453,93.34164817280988,92.55644790392785,91.30648392579408,-0.201060764,-0.20697953,-0.152817282,0.021869955,-0.059036018,24.54116049087063,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,0.001974305,0.2438778810302652,-0.002345316,9.396237703,106.2406459318512,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
92.66249847,93.25373262687702,92.56354979,91.35051130647399,0.066536383,0.063250107,0.060449736,-0.008304938,-0.030955049,24.55478528006436,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,0.000966266,0.2409395105999644,-0.002044473,9.396237703,105.8652923,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
92.90000153,93.20794233510817,92.58608095937858,91.40082049809268,0.01227828,0.011671847,0.011155081,-0.006310796,-0.021348063,24.55734509879334,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,0.000933351,0.2368585738778738,-0.002656896,9.396237703,105.3053683488848,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.53399658203125,93.25014987370727,92.64956003290315,91.47008093163355,0.033181399,0.031542548,0.030146015,0.012881102,0.002089156,24.56414640656465,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.000144938,0.2317115851105253,-0.002800089,9.396237703,106.4984011873912,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
100.4359970092773,94.18035373764697,93.17099442,91.76118828057868,0.3616695213273226,0.343806425,0.3285845441192601,0.087063803,0.082681136,24.63534211549653,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,0.001867016,0.2282486149527836,-0.004605669,9.396237703,107.0082042,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
100.2099990844727,94.96088793,93.64237550848195,92.03550614096925,-0.025710196,-0.026602251,-0.019751254,0.055948091,0.09925184,24.63308941148273,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.001358796,0.2250175495469033,-0.003731903,9.396237703,108.7124204198924,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
102.4834976196289,95.93468552,94.23443900772324,92.37473384227887,0.1109923980777548,0.1055104103128726,0.1008389824755944,0.093174834,0.1612005612746106,24.65552322333246,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000244576,0.2233421990946675,-0.002438469,9.396237703,108.8178635529606,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
101.9934997558594,96.71899560819539,94.75404009,92.68703806428785,-0.056804393,-0.05721173,-0.041905538,0.071990906,0.1409753392650832,24.65073051991842,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000283336,0.2231183820196092,-0.00167573,9.396237703,108.0425917907468,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
